,Unnamed: 0,GENRE,authorKorean,authorEnglish,workTitle,translator,sourceTitle,publisher,yearCreated,authorEnglish2
1482,1482,Fiction,황순원,Hwang Sun-won,Snow, ,Modern Far Eastern Stories,Heinemann,1978.0,Hwang Sun won/Hwang Sun-won
1483,1483,Fiction,황순원,Hwang Sun-won,Snow,W. E. Skillend,Modern Korean Literature: An Anthology 1908-1965,Kegan Paul International,1995.0,Hwang Sun won/Hwang Sun-won
1484,1484,Fiction,황순원,Hwang Sun-won,Stars,Choe Chol-Li,The Drizzle And Other Korean Short Stories: Modern Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Hwang Sun won/Hwang Sun-won
1485,1485,Fiction,황순원,Hwang Sunwŏn,Swine,"Bruce Fulton, Ju-Chan Fulton",Lost Souls: Stories,Columbia University Press,2010.0,Hwang Sunwon/Hwang Sunwŏn
1486,1486,Fiction,황순원,Hwang Sunwŏn,The Broken Reed,"Bruce Fulton, Ju-Chan Fulton",Lost Souls: Stories,Columbia University Press,2010.0,Hwang Sunwon/Hwang Sunwŏn
1487,1487,Fiction,황순원,Hwang Sun-Won,The Calf,Edward W. Poitras,The Stars And Other Korean Short Stories,Heinemann Asia,1980.0,Hwang Sun Won/Hwang Sun-Won
1488,1488,Fiction,황순원,Hwang Sun-won,The Children,Edward W. Poi,The Drizzle And Other Korean Short Stories: Modern Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Hwang Sun won/Hwang Sun-won
1489,1489,Fiction,황순원,Hwang Sun-Won,The Cloudburst,Edward W. Poitras,The Stars And Other Korean Short Stories,Heinemann Asia,1980.0,Hwang Sun Won/Hwang Sun-Won
1490,1490,Fiction,황순원,Hwang Sun-wŏn,The Crane,Kim Se-Yong,Modern Korean Short Stories And Plays,"Korean Centre, International P.E.N.",1970.0,Hwang Sun won/Hwang Sun-won/Hwang Sun-wŏn
1491,1491,Fiction,황순원,Hwang Sun-Won,The Crane,Edward W. Poitras,The Stars And Other Korean Short Stories,Heinemann Asia,1980.0,Hwang Sun Won/Hwang Sun-Won
1492,1492,Fiction,황순원,Hwang Sun-Won,"The Curtain Fell, But Then","Bruce Fulton, Ju-Chan Fulton",The Book Of Masks: Stories,Readers International,1989.0,Hwang Sun Won/Hwang Sun-Won
1493,1493,Fiction,황순원,Hwang Sun-Won,The Diving Girl,Edward W. Poitras,The Stars And Other Korean Short Stories,Heinemann Asia,1980.0,Hwang Sun Won/Hwang Sun-Won
1494,1494,Fiction,황순원,Hwang Sunwŏn,The Dog Of Crossover Village,"Bruce Fulton, Ju-Chan Fulton",Lost Souls: Stories,Columbia University Press,2010.0,Hwang Sunwon/Hwang Sunwŏn
1495,1495,Fiction,황순원,Hwang Sun-won,The Drizzle,Kim Chong-U,The Drizzle And Other Korean Short Stories: Modern Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Hwang Sun won/Hwang Sun-won
1496,1496,Fiction,황순원,Hwang Sun-wŏn,The Game Beaters (1948),John Holstein,A Moment's Grace: Stories From Korean In Transition,Cornell Univ. East Asia Program,2010.0,Hwang Sun won/Hwang Sun-won/Hwang Sun-wŏn
1497,1497,Fiction,황순원,Hwang Sunwŏn,The Gardener,"Bruce Fulton, Ju-Chan Fulton",Lost Souls: Stories,Columbia University Press,2010.0,Hwang Sunwon/Hwang Sunwŏn
1498,1498,Fiction,황순원,Hwang Sun-won,The Moon And The Crab's Legs,Edward W. Poi,The Cruel City And Other Korean Short Stories,Si-sa-yong-o-sa,1983.0,Hwang Sun won/Hwang Sun-won
1499,1499,Fiction,황순원,Hwang Sun-won,The Moon And The Crab's Legs,Edward W. Poi,The Drizzle And Other Korean Short Stories: Modern Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Hwang Sun won/Hwang Sun-won
1500,1500,Fiction,황순원,Hwang Sun-wŏn,The Mule,"Kim Chong-Un, Bruce Fulton",A Ready - Made Life,University of Hawaii Press,1998.0,Hwang Sun won/Hwang Sun-won/Hwang Sun-wŏn
1502,1502,Fiction,황순원,Hwang Sun-Won,The Night He Came Late,Chang Wang-Rok,The Book Of Masks: Stories,Readers International,1989.0,Hwang Sun Won/Hwang Sun-Won
1503,1503,Fiction,황순원,Hwang Sunwŏn,The Offering,"Bruce Fulton, Ju-Chan Fulton",Lost Souls: Stories,Columbia University Press,2010.0,Hwang Sunwon/Hwang Sunwŏn
1504,1504,Fiction,황순원,Hwang Sun-Won,The Old Potter,Edward W. Poitras,The Stars And Other Korean Short Stories,Heinemann Asia,1980.0,Hwang Sun Won/Hwang Sun-Won
1505,1505,Fiction,황순원,Hwang Sunwŏn,The Players,"Bruce Fulton, Ju-Chan Fulton",Lost Souls: Stories,Columbia University Press,2010.0,Hwang Sunwon/Hwang Sunwŏn
1506,1506,Fiction,황순원,Hwang Sunwŏn,The Pond,"Bruce Fulton, Ju-Chan Fulton",Lost Souls: Stories,Columbia University Press,2010.0,Hwang Sunwon/Hwang Sunwŏn
1507,1507,Fiction,황순원,Hwang Sun-Won,The Sacrifice,Edward W. Poitras,The Stars And Other Korean Short Stories,Heinemann Asia,1980.0,Hwang Sun Won/Hwang Sun-Won
1508,1508,Fiction,황순원,Hwang Sun-Won,The Stars,Edward W. Poitras,The Stars And Other Korean Short Stories,Heinemann Asia,1980.0,Hwang Sun Won/Hwang Sun-Won
1509,1509,Fiction,황순원,Hwang Sunwŏn,The Toad,"Bruce Fulton, Ju-Chan Fulton",Lost Souls: Stories,Columbia University Press,2010.0,Hwang Sunwon/Hwang Sunwŏn
1510,1510,Fiction,황순원,Hwang Sun-Won,The Weighted Tumbler,Kim Chong-Chol,The Book Of Masks: Stories,Readers International,1989.0,Hwang Sun Won/Hwang Sun-Won
1511,1511,Fiction,황순원,Hwang Sun-won,The Weighted Tumbler,Kim Chong-Cho,The Drizzle And Other Korean Short Stories: Modern Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Hwang Sun won/Hwang Sun-won
1513,1513,Fiction,황순원,Hwang Sunwǒn,Time For You And Me Alone,Kim Chong-Un,Postwar Korean Short Stories,Seoul National University Press & The Center for Korean Studies at the University of Hawaii,1983.0,Hwang Sunwon/Hwang Sunwǒn
1514,1514,Fiction,황순원,Hwang Sun-won,Time For You And Me Alone,Kim Chong-U,The Drizzle And Other Korean Short Stories: Modern Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Hwang Sun won/Hwang Sun-won
1515,1515,Fiction,황순원,Hwang Sunwŏn,To Smoke A Cigarette,"Bruce Fulton, Ju-Chan Fulton",Lost Souls: Stories,Columbia University Press,2010.0,Hwang Sunwon/Hwang Sunwŏn
1527,1527,Fiction,황순원,Hwang Sunwŏn,Trumpet Shells,"Bruce Fulton, Ju-Chan Fulton",Lost Souls: Stories,Columbia University Press,2010.0,Hwang Sunwon/Hwang Sunwŏn
1528,1528,Fiction,황순원,Hwang Sunwŏn,Voices,"Bruce Fulton, Ju-Chan Fulton",Lost Souls: Stories,Columbia University Press,2010.0,Hwang Sunwon/Hwang Sunwŏn
1529,1529,Fiction,황순원,Hwang Sun-Won,Winter Forsythias,"Bruce Fulton, Ju-Chan Fulton",The Book Of Masks: Stories,Readers International,1989.0,Hwang Sun Won/Hwang Sun-Won
1538,1538,Poem,강연호,Kang Yeon-ho,Empty Room Empty And More, ,"Storytelling Asia, V.7 No.3",Asia Publishing Co,2012.0,Kang Yeon ho/Kang Yeon-ho
1590,1590,Poem,김명인,Kim Myeong-in,Electricity And More, ,"Storytelling Asia, V.9 No.1",Asia Publishing Co,2014.0,Kim Myeong in/Kim Myeong-in
1594,1594,Poem,김민정,Kim Min Jeong, ,"Don Mee Choi, Et Al.","Poems Of Kim Yideum, Kim Haengsook & Kim Min Jeong",Vagabond Press,2017.0,Kim Min Jeong
1610,1610,Poem,김소월,Kim So-wul, ,Kim Jong-Gil,New Translations From Korea: A Selection Of Modern Korean Literature,The Korean Culture and Arts Foundation,1982.0,Kim So wul/Kim So-wul
1625,1625,Poem,김영승,Kim Young-seung,Machines And More, ,"Storytelling Asia, V.9 No.3",Asia Publishing Co,2014.0,Kim Young seung/Kim Young-seung
1633,1633,Poem,김이듬,Kim Yideum, ,"Don Mee Choi, Et Al.","Poems Of Kim Yideum, Kim Haengsook & Kim Min Jeong",Vagabond Press,2017.0,Kim Yideum
1638,1638,Poem,김종문,Kim Jong-moon, ,Ko Chang-Soo,New Translations From Korea: A Selection Of Modern Korean Literature,The Korean Culture and Arts Foundation,1982.0,Kim Jong moon/Kim Jong-moon
1642,1642,Poem,김지하,Kim Chiha, ,Kim Won-Chung,Cracking The Shell: Three Korean Ecopoets,Homa & Sekey,2006.0,Kim Chiha
1658,1658,Poem,김행숙,Kim Haengsook, ,"Don Mee Choi, Et Al.","Poems Of Kim Yideum, Kim Haengsook & Kim Min Jeong",Vagabond Press,2017.0,Kim Haengsook
1662,1662,Poem,김현승,Kim Hyun-seung, ,Lee Young-Gul,New Translations From Korea: A Selection Of Modern Korean Literature,The Korean Culture and Arts Foundation,1982.0,Kim Hyun seung/Kim Hyun-seung
1664,1664,Poem,김혜선,Kim Hye-Sun,"Another Titanic, Etc.", ,"Korean Literature Today, V.5 No.4 P.30",International P.E.N,2000.0,Kim Hye Sun/Kim Hye-Sun
1692,1692,Poem,문덕수,Moon Duk-soo, ,Ko Chang-Soo,New Translations From Korea: A Selection Of Modern Korean Literature,The Korean Culture and Arts Foundation,1982.0,Moon Duk soo/Moon Duk-soo
1704,1704,Poem,박권숙,Park Kwon-Suk,Father's Garden,Jamie Chang,"Azalea: Journal Of Korean Literature & Culture, V.4 P.177-192",University of Hawai'i Press,2011.0,Park Kwon Suk/Park Kwon-Suk
1705,1705,Poem,박남수,Park Nam-soo, ,Ko Chang-Soo,New Translations From Korea: A Selection Of Modern Korean Literature,The Korean Culture and Arts Foundation,1982.0,Park Nam soo/Park Nam-soo
1711,1711,Poem,박두진,Pak Tu-jin, ,Lee Young-Gul,New Translations From Korea: A Selection Of Modern Korean Literature,The Korean Culture and Arts Foundation,1982.0,Pak Tu jin/Pak Tu-jin
1728,1728,Poem,박희진,Pak Hee-jin, ,Ko Chang-Soo,New Translations From Korea: A Selection Of Modern Korean Literature,The Korean Culture and Arts Foundation,1982.0,Pak Hee jin/Pak Hee-jin
1755,1755,Poem,신동집,Shin Tong-jip, ,Lee Young-Gul,New Translations From Korea: A Selection Of Modern Korean Literature,The Korean Culture and Arts Foundation,1982.0,Shin Tong jip/Shin Tong-jip
1794,1794,Poem,유치환,Yu Chi-hwan, ,Kim Jong-Gil,New Translations From Korea: A Selection Of Modern Korean Literature,The Korean Culture and Arts Foundation,1982.0,Yu Chi hwan/Yu Chi-hwan
1800,1800,Poem,윤동주,Yun Tong-ju, ,"Kim Jong-Gil, Thomas Settle",New Translations From Korea: A Selection Of Modern Korean Literature,The Korean Culture and Arts Foundation,1982.0,Yun Tong ju/Yun Tong-ju
1822,1822,Poem,이설주,Lee Sul-ju, ,Ko Chang-Soo,New Translations From Korea: A Selection Of Modern Korean Literature,The Korean Culture and Arts Foundation,1982.0,Lee Sul ju/Lee Sul-ju
1836,1836,Poem,이영광,Lee Young Kwang,The Backyard And More, ,"Storytelling Asia, V.7 No.4",Asia Publishing Co,2012.0,Lee Young Kwang
1839,1839,Poem,이원섭,Lee Won-sup, ,Ko Chang-Soo,New Translations From Korea: A Selection Of Modern Korean Literature,The Korean Culture and Arts Foundation,1982.0,Lee Won sup/Lee Won-sup
1848,1848,Poem,이형기,Lee Hyung-ki, ,Ko Chang-Soo,New Translations From Korea: A Selection Of Modern Korean Literature,The Korean Culture and Arts Foundation,1982.0,Lee Hyung ki/Lee Hyung-ki
1868,1868,Poem,정완영 외,"Chŏng Wanyŏng, et al.",Early Spring And Other Sijo Poems,Sunghee Kim,"Azalea: Journal Of Korean Literature & Culture, V.4 P.205-210",University of Hawai'i Press,2011.0,"Chong Wanyong, et al./Chŏng Wanyŏng, et al."
1879,1879,Poem,정현종,Chong Hyonjong, ,Kim Won-Chung,Cracking The Shell: Three Korean Ecopoets,Homa & Sekey,2006.0,Chong Hyonjong
1890,1890,Poem,정호승,Chong Ho-Sung,"I Love You, Etc.", ,"Korean Literature Today, V.5 No.4 P.30",International P.E.N,2000.0,Chong Ho Sung/Chong Ho-Sung
1893,1893,Poem,정호승,Chung Ho-sung,The Ladder And More, ,"Storytelling Asia, V.9 No.1",Asia Publishing Co,2014.0,Chung Ho sung/Chung Ho-sung
1902,1902,Poem,조오현,Cho Oh-hyun,Seven Sijo Poems,Heinz Insu Fenkl,"Azalea: Journal Of Korean Literature & Culture, V.4 P.169-176",University of Hawai'i Press,2011.0,Cho Oh hyun/Cho Oh-hyun
1928,1928,Poem,최승호,Choi Seungho, ,Kim Won-Chung,Cracking The Shell: Three Korean Ecopoets,Homa & Sekey,2006.0,Choi Seungho
1946,1946,Poem,한용운,Han Yong-un, ,Kim Jong-Gil,New Translations From Korea: A Selection Of Modern Korean Literature,The Korean Culture and Arts Foundation,1982.0,Han Yong un/Han Yong-un
1959,1959,Poem,함민복,Ham Min-bok,The Lane Of The Crosses And More, ,"Storytelling Asia, V.9 No.3",Asia Publishing Co,2014.0,Ham Min bok/Ham Min-bok
1967,1967,Poem,홍윤숙,Hong Yun-sook, ,Ko Chang-Soo,New Translations From Korea: A Selection Of Modern Korean Literature,The Korean Culture and Arts Foundation,1982.0,Hong Yun sook/Hong Yun-sook
1998,1998,Essay,법정,Zen master Bopjong,Possessionless,Brian Barry,"The Sound Of Water, The Sound Of Wind And Other Early Works By A Mountain Monk 　",Jain Publishing Company,2010.0,Zen master Bopjong
1999,1999,Essay,법정,Zen master Bopjong,People Standing Everywhere,Brian Barry,"The Sound Of Water, The Sound Of Wind And Other Early Works By A Mountain Monk 　",Jain Publishing Company,2010.0,Zen master Bopjong
2000,2000,Essay,법정,Zen master Bopjong,From The Soul,Brian Barry,"The Sound Of Water, The Sound Of Wind And Other Early Works By A Mountain Monk 　",Jain Publishing Company,2010.0,Zen master Bopjong
2001,2001,Essay,법정,Zen master Bopjong,Leisurely Chats In The Mountains,Brian Barry,"The Sound Of Water, The Sound Of Wind And Other Early Works By A Mountain Monk 　",Jain Publishing Company,2010.0,Zen master Bopjong
2002,2002,Essay,법정,Zen master Bopjong,"The Sound Of Water, The Sound Of Wind",Brian Barry,"The Sound Of Water, The Sound Of Wind And Other Early Works By A Mountain Monk 　",Jain Publishing Company,2010.0,Zen master Bopjong
2028,2028,Play,김영수,Gim Yong-su,The Pig,Zong In-sob,Plays From Korea,"Korean Language School for Foreigners, Chung-ang University",1968.0,Gim Yong su/Gim Yong-su
2029,2029,Play,김자림,Kim Ja-rim,The Inheritance,Zong In-sob,Plays From Korea,"Korean Language School for Foreigners, Chung-ang University",1968.0,Kim Ja rim/Kim Ja-rim
2030,2030,Play,김종진,Gim Zong-zin,Fifteen Minutes,Zong In-sob,Plays From Korea,"Korean Language School for Foreigners, Chung-ang University",1968.0,Gim Zong zin/Gim Zong-zin
2031,2031,Play,김진수,Gim Zin-su,Pleasure-Ground,Zong In-sob,Plays From Korea,"Korean Language School for Foreigners, Chung-ang University",1968.0,Gim Zin su/Gim Zin-su
2033,2033,Play,박근형,Pak Kŭnhyŏng,In Praise Of Youth (Chʼŏngchʼun Yechʼan),Yi Hyekyong,Modern Korean Drama: An Anthology,Columbia University Press,2009.0,Pak Kunhyong/Pak Kŭnhyŏng
2034,2034,Play,박현숙,Park Hyon-sook,On Foot Again,Zong In-sob,Plays From Korea,"Korean Language School for Foreigners, Chung-ang University",1968.0,Park Hyon sook/Park Hyon-sook
2035,2035,Play,배삼식,Pae Samshik,Chʼoe SŭnghŭI,Alyssa Kim,Modern Korean Drama: An Anthology,Columbia University Press,2009.0,Pae Samshik
2037,2037,Play,송영,Song Yong,Mr. Gum-San Hwang,Zong In-sob,Plays From Korea,"Korean Language School for Foreigners, Chung-ang University",1968.0,Song Yong
2040,2040,Play,오태석,O Tʼaesŏk,Bellflower (Toraji),"Yi Hyongjin, Richard Nichols",Modern Korean Drama: An Anthology,Columbia University Press,2009.0,O T'aesok/O Tʼaesŏk
2041,2041,Play,오태석,Oh T'ae-sŏk,Bicycle,"Ah-jeong Kim, R.B. Graves",The Metacultural Theater Of Oh T'ae-Sŏk,University of Hawaii Press,1999.0,Oh T'ae sok/Oh T'ae-sok/Oh T'ae-sŏk
2042,2042,Play,오태석,Oh T'ae-sŏk,Ch'un-P'ung's Wife,"Ah-jeong Kim, R.B. Graves",The Metacultural Theater Of Oh T'ae-Sŏk,University of Hawaii Press,1999.0,Oh T'ae sok/Oh T'ae-sok/Oh T'ae-sŏk
2043,2043,Play,오태석,Oh T'ae-sŏk,Intimacy Between Father And Son,"Ah-jeong Kim, R.B. Graves",The Metacultural Theater Of Oh T'ae-Sŏk,University of Hawaii Press,1999.0,Oh T'ae sok/Oh T'ae-sok/Oh T'ae-sŏk
2044,2044,Play,오태석,Oh T'ae-sŏk,Lifecord,"Ah-jeong Kim, R.B. Graves",The Metacultural Theater Of Oh T'ae-Sŏk,University of Hawaii Press,1999.0,Oh T'ae sok/Oh T'ae-sok/Oh T'ae-sŏk
2045,2045,Play,오태석,Oh T'ae-sŏk,Why Did Shim Ch'ong Plunge Into The Sea Twice?,"Ah-jeong Kim, R.B. Graves",The Metacultural Theater Of Oh T'ae-Sŏk,University of Hawaii Press,1999.0,Oh T'ae sok/Oh T'ae-sok/Oh T'ae-sŏk
2046,2046,Play,유치진,Yoo Chi-Jin,The Cow,Jang Won-Jae,"Three Plays: The Cow, The Mud Hut, The Donkey",Colin Smythe Limited,2005.0,Yoo Chi Jin/Yoo Chi-Jin
2047,2047,Play,유치진,Yoo Chi-Jin,The Donkey,Jang Won-Jae,"Three Plays: The Cow, The Mud Hut, The Donkey",Colin Smythe Limited,2005.0,Yoo Chi Jin/Yoo Chi-Jin
2048,2048,Play,유치진,Yu Chʼi-jin,Fatherland,Song Yo-in,Modern Korean Short Stories And Plays,"Korean Centre, International P.E.N.",1970.0,Yu Ch'i jin/Yu Ch'i-jin/Yu Chʼi-jin
2049,2049,Play,유치진,Yu Czi-zin,The Memorial Service,Zong In-sob,Plays From Korea,"Korean Language School for Foreigners, Chung-ang University",1968.0,Yu Czi zin/Yu Czi-zin
2050,2050,Play,유치진,Yoo Chi-Jin,The Mud Hut,Jang Won-Jae,"Three Plays: The Cow, The Mud Hut, The Donkey",Colin Smythe Limited,2005.0,Yoo Chi Jin/Yoo Chi-Jin
2051,2051,Play,유치진,Yu Ch'i-jin,The Ox (1935),Jinhee Kim,Korean Drama Under Japanese Occupation,Homa Sekey Books,2004.0,Yu Ch'i jin/Yu Ch'i-jin
2052,2052,Play,유치진,Yu Ch'i-jin,The Shack (1932),Jinhee Kim,Korean Drama Under Japanese Occupation,Homa Sekey Books,2004.0,Yu Ch'i jin/Yu Ch'i-jin
2055,2055,Play,이강백,Yi Kangbaek,A Feeling Like Nirvana (Nŭggim Kŭgnak Katʼŭn),Alyssa Kim,Modern Korean Drama: An Anthology,Columbia University Press,2009.0,Yi Kangbaek
2056,2056,Play,이강백,Lee Kang-Baek,Chaos And Order At A Gallery,"Alyssa Kim, Hyung-jin Lee",Allegory Of Survival : The Theater Of Kang-Baek Lee,Cambria Press,2007.0,Lee Kang Baek/Lee Kang-Baek
2057,2057,Play,이강백,Lee Kang-Baek,Five,"Alyssa Kim, Hyung-jin Lee",Allegory Of Survival : The Theater Of Kang-Baek Lee,Cambria Press,2007.0,Lee Kang Baek/Lee Kang-Baek
2058,2058,Play,이강백,Lee Kang-Baek,Spring Day,"Alyssa Kim, Hyung-jin Lee",Allegory Of Survival : The Theater Of Kang-Baek Lee,Cambria Press,2007.0,Lee Kang Baek/Lee Kang-Baek
2059,2059,Play,이강백,Lee Kang-Baek,Watchman,"Alyssa Kim, Hyung-jin Lee",Allegory Of Survival : The Theater Of Kang-Baek Lee,Cambria Press,2007.0,Lee Kang Baek/Lee Kang-Baek
2060,2060,Play,이강백,Lee Kang-Baek,Wedding,"Alyssa Kim, Hyung-jin Lee",Allegory Of Survival : The Theater Of Kang-Baek Lee,Cambria Press,2007.0,Lee Kang Baek/Lee Kang-Baek
2061,2061,Play,이근삼,Lee Gun-sam,A Theif At Mom's (2000),Sidney Soo-young Lee,The Grand Retreat And Other Plays,Homa & Sekey,2013.0,Lee Gun sam/Lee Gun-sam
2062,2062,Play,이근삼,Lee Gun-sam,Boar And Deer (2001),Sidney Soo-young Lee,The Grand Retreat And Other Plays,Homa & Sekey,2013.0,Lee Gun sam/Lee Gun-sam
2063,2063,Play,이근삼,Lee Gun-sam,Gesani (1983),Sidney Soo-young Lee,The Grand Retreat And Other Plays,Homa & Sekey,2013.0,Lee Gun sam/Lee Gun-sam
2064,2064,Play,이근삼,Lee Gun-sam,Manuscript Paper,Zong In-sob,Plays From Korea,"Korean Language School for Foreigners, Chung-ang University",1968.0,Lee Gun sam/Lee Gun-sam
2065,2065,Play,이근삼,Lee Gun-sam,The Grand Retreat (2001),Sidney Soo-young Lee,The Grand Retreat And Other Plays,Homa & Sekey,2013.0,Lee Gun sam/Lee Gun-sam
2066,2066,Play,이근삼,Lee Gun-sam,The Last Performance Of An Old Actor (1998),Sidney Soo-young Lee,The Grand Retreat And Other Plays,Homa & Sekey,2013.0,Lee Gun sam/Lee Gun-sam
2069,2069,Play,이만희,Yi Manhŭi,"Please, Turn Off The Lights (Pul Chom Kkŏ Chuseyo)",Kim Chinhui,Modern Korean Drama: An Anthology,Columbia University Press,2009.0,Yi Manhui/Yi Manhŭi
2071,2071,Play,이윤택,Lee Yun-Taek,Citizen K,"Kim Dong-Wook, Richard Nichols",Four Contemporary Korean Plays,University Press of America,2007.0,Lee Yun Taek/Lee Yun-Taek
2072,2072,Play,이윤택,Lee Yun-Taek,Dummy Bride: A Ceremony Of Love,"Kim Dong-Wook, Richard Nichols",Four Contemporary Korean Plays,University Press of America,2007.0,Lee Yun Taek/Lee Yun-Taek
2073,2073,Play,이윤택,Lee Yun-Taek,Mask Of Fire: A Ceremony Of Power,"Kim Dong-Wook, Richard Nichols",Four Contemporary Korean Plays,University Press of America,2007.0,Lee Yun Taek/Lee Yun-Taek
2074,2074,Play,이윤택,Lee Yun-Taek,O-Gu: A Ceremony Of Death,"Kim Dong-Wook, Richard Nichols",Four Contemporary Korean Plays,University Press of America,2007.0,Lee Yun Taek/Lee Yun-Taek
2075,2075,Play,정인섭,Zong In-sob,The Diamond Mountains,Zong In-sob,Plays From Korea,"Korean Language School for Foreigners, Chung-ang University",1968.0,Zong In sob/Zong In-sob
2076,2076,Play,진우촌,Zin U-czon,Waves,Zong In-sob,Plays From Korea,"Korean Language School for Foreigners, Chung-ang University",1968.0,Zin U czon/Zin U-czon
2077,2077,Play,차범석,Chʼa Pŏmsŏk,Burning Mountain (Sanbul),Janet Poole,Modern Korean Drama: An Anthology,Columbia University Press,2009.0,Ch'a Pomsok/Chʼa Pŏmsŏk
2078,2078,Play,차범석,Cza Bom-sog,The Angry Machine,Zong In-sob,Plays From Korea,"Korean Language School for Foreigners, Chung-ang University",1968.0,Cza Bom sog/Cza Bom-sog
2080,2080,Play,채만식,Ch'ae Man-sik,Memorial Day (1937),Jinhee Kim,Korean Drama Under Japanese Occupation,Homa Sekey Books,2004.0,Ch'ae Man sik/Ch'ae Man-sik
2081,2081,Play,채만식,Czoe Man-sig,Memories Of The Dong-Hag,Zong In-sob,Plays From Korea,"Korean Language School for Foreigners, Chung-ang University",1968.0,Czoe Man sig/Czoe Man-sig
2082,2082,Play, , ,The Puppet Woman,Zong In-sob,Plays From Korea,"Korean Language School for Foreigners, Chung-ang University",1968.0, 
2096,2096,Children,김소운,KIM SO-UN,The Deer and the Woodcutter, ,Three Korean Fairy Tales Beloved Stories And Legends,Tuttle Publishing*,2019.0,KIM SO UN/KIM SO-UN
2097,2097,Children,김소운,KIM SO-UN,The Magic Gem, ,Three Korean Fairy Tales Beloved Stories And Legends,Tuttle Publishing*,2019.0,KIM SO UN/KIM SO-UN
2098,2098,Children,김소운,KIM SO-UN,The Tigers of the Kumgang Mountains, ,Three Korean Fairy Tales Beloved Stories And Legends,Tuttle Publishing*,2019.0,KIM SO UN/KIM SO-UN
2198,2198,Classic/General, , ,Hahoe Pyŏlsin-kut,Cho Oh-Kon,Traditional Korean Theatre,Asian Humanities Press,1988.0, 
2199,2199,Classic/General, , ,Kkoktu Kaksi : Puppet Play,Cho Oh-Kon,Traditional Korean Theatre,Asian Humanities Press,1988.0, 
2200,2200,Classic/General, , ,Pongsan T̕alch̕um,Cho Oh-Kon,Traditional Korean Theatre,Asian Humanities Press,1988.0, 
2201,2201,Classic/General, , ,Suyŏng Yayu,Cho Oh-Kon,Traditional Korean Theatre,Asian Humanities Press,1988.0, 
2202,2202,Classic/General, , ,T̕ongyŏng Ogwangdae,Cho Oh-Kon,Traditional Korean Theatre,Asian Humanities Press,1988.0, 
2203,2203,Classic/General, , ,Yangju Pyŏlsandae,Cho Oh-Kon,Traditional Korean Theatre,Asian Humanities Press,1988.0, 
2226,2226,Classic/Poem,박권숙,Park Kwon-Suk,Father's Garden,Jamie Chang,"Azalea: Journal Of Korean Literature & Culture, V.4 P.177-192",University of Hawai'i Press,2011.0,Park Kwon Suk/Park Kwon-Suk
2240,2240,Classic/Poem,정완영 외,"Chŏng Wanyŏng, et al.",Early Spring And Other Sijo Poems,Sunghee Kim,"Azalea: Journal Of Korean Literature & Culture, V.4 P.205-210",University of Hawai'i Press,2011.0,"Chong Wanyong, et al./Chŏng Wanyŏng, et al."
2245,2245,Classic/Poem,조오현,Cho Oh-hyun,Seven Sijo Poems,Heinz Insu Fenkl,"Azalea: Journal Of Korean Literature & Culture, V.4 P.169-176",University of Hawai'i Press,2011.0,Cho Oh hyun/Cho Oh-hyun
2271,2271,Classic/Poem, , ,30 Sijo Poems,Chung Chong-wha,Korean Classical Literature: An Anthology,Kegan Paul International,1989.0, 
2274,2274,Classic/Poem, , , ,Jaihiun J. Kim,Love Poems From Old Korea In Sijo Form,Iljisa Pub. House,2002.0, 
2275,2275,Classic/Poem, , , ,Jaihiun Kim,Love Poems From Old Korea In Sijo Form,Iljisa Pub. House,2002.0, 
2370,2370,Classic/Fiction,김만중,Kim Man-jung,A Nine Cloud Dream,Richard Rutt,"Virtuous Women: Three Classic Korean Novels, A Nine Cloud Dream, Queen Inhyŭn, Chun-Hyang",Literature Translation Institute of Korea*,2017.0,Kim Man jung/Kim Man-jung
2371,2371,Classic/Fiction, , ,All Walks Of Life,Ally Hwang,All Walks Of Life (Korean Classic Stories: V. 4),Seoul Selection,2013.0, 
2372,2372,Classic/Fiction, , ,The Jade Flute Fairy,Kevin O'Rourke,Confucians In Love (Korean Classic Stories: V.2),Seoul Selection,2013.0, 
2373,2373,Classic/Fiction,박지원,Pak Ji-Won,Hozil' Or The Tiger's Admonition,Moon Hi Kyung,Korean Classical Literature: An Anthology,Kegan Paul International,1989.0,Pak Ji Won/Pak Ji-Won
2374,2374,Classic/Fiction,박지원,Pak Ji-Won,The Tale Of Huh-Saeng,Moon Hi Kyung,Korean Classical Literature: An Anthology,Kegan Paul International,1989.0,Pak Ji Won/Pak Ji-Won
2375,2375,Classic/Fiction,박지원,Pak Ji-Won,The Tale Of Yangban,Moon Hi Kyung,Korean Classical Literature: An Anthology,Kegan Paul International,1989.0,Pak Ji Won/Pak Ji-Won
2379,2379,Classic/Fiction, , ,Honest Yeom Hui-Do,Ally Hwang,All Walks Of Life (Korean Classic Stories: V. 4),Seoul Selection,2013.0, 
